id,SalePrice
2734,148063.60946892842
2735,141769.7720473179
2736,141969.71665820968
2737,120697.9230657703
2738,136141.15317077632
2739,160363.4016970043
2740,137463.24021300484
2741,143366.44552728956
2742,152468.7076133203
2743,158807.9024070357
2744,164652.0171732657
2745,140980.05652313482
2746,138968.33669918278
2747,148568.17696259858
2748,125743.40184509763
2749,130801.93833949155
2750,128809.42713169366
2751,138583.3110747834
2752,197589.5169558421
2753,144328.26141250238
2754,209004.55153387814
2755,133475.05610974136
2756,94413.72875334119
2757,64836.41625193316
2758,93882.16840597746
2759,159512.8600696943
2760,112991.22217450856
2761,144884.75416283394
2762,145780.36650413752
2763,188047.74427412995
2764,146675.92040340242
2765,288451.3640210391
2766,131994.84290416655
2767,86286.65947403877
2768,127420.93984949074
2769,132670.57216060627
2770,141027.43892228
2771,107437.19164413378
2772,113867.76143157975
2773,158760.1205864564
2774,139953.2547296269
2775,108704.16332434764
2776,140551.4759869223
2777,147572.68235737097
2778,103356.01175516336
2779,115403.27253175568
2780,94429.5996178177
2781,97040.30644604765
2782,94772.3586708986
2783,94262.6213575041
2784,124692.56392854554
2785,136193.8196626781
2786,67777.25323798286
2787,126683.13274887393
2788,70150.96941424682
2789,167640.6406683242
2790,94460.42108226265
2791,112875.90726433578
2792,61905.081609763554
2793,158917.99472009094
2794,91386.69324236475
2795,124265.17284637931
2796,99819.76577439911
2797,193329.645930184
2798,98547.6288840536
2799,107659.27709909224
2800,66646.32356382026
2801,102568.76632427005
2802,132079.84361052103
2803,173705.2641766739
2804,128820.56711480804
2805,98370.18370716988
2806,83278.35091080164
2807,163056.73664346617
2808,146101.49784227734
2809,131190.89489575766
2810,126266.06273303158
2811,151306.51245529586
2812,160831.7265046504
2813,149408.85296307498
2814,149213.21370061638
2815,97377.49031082306
2816,238159.67438508407
2817,151742.9598110669
2818,134061.2327622101
2819,163724.98630983394
2820,139357.44492137904
2821,106308.9691563345
2822,193784.1523728435
2823,338070.5028794751
2824,176840.98164347716
2825,143067.58697504565
2826,137693.99799888628
2827,142566.70727794312
2828,208534.95476305071
2829,209268.84556222628
2830,231312.15000929896
2831,170586.69258534876
2832,244692.64968642412
2833,292262.95850179554
2834,225372.36892930654
2835,218011.87435280357
2836,192579.28534905915
2837,156569.34449738212
2838,148021.17451141452
2839,176849.12957090524
2840,203055.63606996453
2841,205140.27284800893
2842,236388.04747986567
2843,149033.36538726356
2844,166955.21490552113
2845,125916.15474620098
2846,209388.43314481122
2847,200416.21277855706
2848,220494.67673871963
2849,198474.33177480346
2850,289576.5146887926
2851,225536.20098534378
2852,237460.90449203935
2853,244586.23938822205
2854,141593.29660616507
2855,202141.77680875515
2856,205527.995750095
2857,188453.80311156443
2858,210410.90110946703
2859,116465.01142796245
2860,122856.69418602306
2861,127666.64782503418
2862,193673.42282712852
2863,127738.31730421339
2864,236538.18274096883
2865,140726.85616868947
2866,141889.49399331014
2867,102613.3082643695
2868,99168.75470191077
2869,105500.50108559456
2870,122354.19774888894
2871,82675.26478891936
2872,54730.6130556429
2873,102200.75167118832
2874,135542.49885888922
2875,116247.37733710003
2876,166865.6260450079
2877,148146.05520671635
2878,169372.62183581718
2879,141619.57061650703
2880,104071.93169665664
2881,150463.60991725535
2882,169422.36816128826
2883,191006.06157052447
2884,198278.69763340004
2885,187168.12842516467
2886,228706.10869650866
2887,91941.46141544585
2888,138232.15782361323
2889,58739.41700878338
2890,77247.10758013903
2891,137519.82168211104
2892,52215.15298267192
2893,89133.7562733031
2894,68765.68689730945
2895,315984.41638344707
2896,277751.7746812352
2897,197616.5948802796
2898,154060.98798084358
2899,211558.28957650645
2900,164038.54250160907
2901,211315.54975037085
2902,190398.91151260235
2903,334906.8028832433
2904,365460.9578180922
2905,88474.2393207269
2906,196085.11246631833
2907,114008.12240501393
2908,131893.39972542372
2909,149824.71525348845
2910,82793.89861971134
2911,86266.32653229308
2912,148266.3662485853
2913,83738.0731167251
2914,83073.98657178596
2915,90730.27665361119
2916,85194.72689850909
2917,160386.50667510656
2918,117223.90346794527
2919,229078.45754724147
